i,j,group_i,group_j,peak_lag_returns,peak_rho_returns,peak_lag_prices,peak_rho_prices,peak_lag_ofi,peak_rho_ofi
ROBOT_LAUNDRY,PEBBLES_XL,robot,pebbles,165,0.013715484583807199,200,0.2194191114011804,41,-0.015989137561447875
ROBOT_LAUNDRY,PEBBLES_XS,robot,pebbles,17,-0.016606894262768648,0,0.09112484907045865,60,0.015034191592557353
ROBOT_LAUNDRY,ROBOT_DISHES,robot,robot,37,0.015369959931621283,200,0.16841937145270494,5,-0.013271933009250753
ROBOT_LAUNDRY,ROBOT_IRONING,robot,robot,27,0.011877581441270138,155,-0.190048352342253,13,-0.015578278070225911
ROBOT_LAUNDRY,ROBOT_MOPPING,robot,robot,38,0.01977812718361519,200,-0.4184366821546652,38,0.017983088618197852
ROBOT_LAUNDRY,ROBOT_VACUUMING,robot,robot,5,-0.012883082627617866,0,0.39245842762689676,41,0.014382470259135504
ROBOT_LAUNDRY,SLEEP_POD_COTTON,robot,sleep_pod,33,-0.01747488108706452,0,-0.2674483804388787,120,0.014690504686283481
ROBOT_LAUNDRY,SLEEP_POD_LAMB_WOOL,robot,sleep_pod,100,-0.014774678876972903,0,-0.251899541043268,18,-0.01696931662145601
ROBOT_LAUNDRY,SLEEP_POD_NYLON,robot,sleep_pod,75,0.014926119807761165,0,-0.23204127379474135,8,-0.019563327040348008
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,robot,sleep_pod,28,0.01654134758588539,0,-0.36232151473315355,12,0.016039857302373575
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,robot,sleep_pod,85,0.015971831649772297,200,-0.39313006489963986,175,-0.015826954087564914
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,robot,snackpack,80,0.012584249783219465,0,0.20249524602542715,100,-0.017083098862009857
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,robot,snackpack,95,-0.019481221625820163,50,-0.19007145286409224,65,-0.013584808241064667
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,robot,snackpack,95,0.02468979639764743,4,0.022413588949954228,8,0.012816080097553695
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,robot,snackpack,95,-0.01996355754154208,200,0.030196953898073326,95,-0.015341246823765649
ROBOT_LAUNDRY,SNACKPACK_VANILLA,robot,snackpack,13,-0.014892405592380675,4,-0.1698486580060746,100,0.020063554268930056
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,robot,translator,100,0.01924868062612159,120,0.17901736927903436,110,0.01686572702252134
ROBOT_LAUNDRY,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,65,-0.016026537322688796,200,-0.054365657406933256,19,-0.017064894864682913
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,robot,translator,31,-0.012128039175396258,200,-0.35013007030340154,190,-0.015663801898288223
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,robot,translator,190,-0.017946332740149135,200,-0.49994474750447565,150,-0.018555627399584603
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,robot,translator,30,0.018854277593511843,200,0.1866149011302447,55,0.019211378424040537
ROBOT_LAUNDRY,UV_VISOR_AMBER,robot,uv_visor,28,0.012572294839359982,0,0.26579907243505263,29,-0.01878025926297841
ROBOT_LAUNDRY,UV_VISOR_MAGENTA,robot,uv_visor,29,-0.013460904667472717,160,-0.23261096373138804,145,-0.013429460411132346
ROBOT_LAUNDRY,UV_VISOR_ORANGE,robot,uv_visor,80,0.012953231280623978,0,-0.33893702111746365,44,-0.017435870709017618
ROBOT_LAUNDRY,UV_VISOR_RED,robot,uv_visor,25,0.01549565988161626,0,-0.06357296653155246,180,0.01324047208959195
ROBOT_LAUNDRY,UV_VISOR_YELLOW,robot,uv_visor,34,0.015295422524808547,200,-0.02116213143990467,31,-0.014978962833006667
ROBOT_MOPPING,GALAXY_SOUNDS_BLACK_HOLES,robot,galaxy_sounds,100,-0.01773686178573239,200,-0.11198716457922808,85,0.015012181187009538
ROBOT_MOPPING,GALAXY_SOUNDS_DARK_MATTER,robot,galaxy_sounds,120,0.01756475198484475,0,0.42220072923521745,29,0.01500021940727825
ROBOT_MOPPING,GALAXY_SOUNDS_PLANETARY_RINGS,robot,galaxy_sounds,1,-0.012481117488777076,0,0.3391550981740792,43,-0.013700685166225447
ROBOT_MOPPING,GALAXY_SOUNDS_SOLAR_FLAMES,robot,galaxy_sounds,165,0.016984259838851528,145,-0.1334014237362349,200,0.011731443136836597
ROBOT_MOPPING,GALAXY_SOUNDS_SOLAR_WINDS,robot,galaxy_sounds,36,0.014318427851180636,200,0.25182559369755547,30,0.014493737830545745
ROBOT_MOPPING,MICROCHIP_CIRCLE,robot,microchip,33,-0.014690379294173503,0,-0.379720695096094,33,-0.013661816971912348
ROBOT_MOPPING,MICROCHIP_OVAL,robot,microchip,34,0.017481192772834064,0,0.05013361889487972,75,0.014729009658940808
ROBOT_MOPPING,MICROCHIP_RECTANGLE,robot,microchip,15,0.01425756821799821,0,-0.33716636904827507,55,0.01595055080558636
ROBOT_MOPPING,MICROCHIP_SQUARE,robot,microchip,175,-0.018106485105402095,0,0.610196784115249,49,0.015604914676551873
ROBOT_MOPPING,MICROCHIP_TRIANGLE,robot,microchip,41,-0.012315930754350321,200,0.10382244063482353,60,0.012063121693232974
ROBOT_MOPPING,OXYGEN_SHAKE_CHOCOLATE,robot,oxygen_shake,8,0.013855200387881699,200,-0.14735022641462361,32,-0.014939603266172217
ROBOT_MOPPING,OXYGEN_SHAKE_EVENING_BREATH,robot,oxygen_shake,36,0.01669491423058669,200,0.09713111422639702,140,0.018053587589134223
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,robot,oxygen_shake,19,0.015549004641809042,200,-0.0378756374139852,33,0.019618485071908397
ROBOT_MOPPING,OXYGEN_SHAKE_MINT,robot,oxygen_shake,175,0.016597618603382113,0,-0.3431503774938846,40,-0.015920826945853526
ROBOT_MOPPING,OXYGEN_SHAKE_MORNING_BREATH,robot,oxygen_shake,17,-0.014803860640628837,0,-0.08723381224826858,15,0.015329653247685529
ROBOT_MOPPING,PANEL_1X2,robot,panel,170,-0.019293171567659254,0,0.11490814453950794,170,-0.019739784782988202
ROBOT_MOPPING,PANEL_1X4,robot,panel,2,-0.013721830443968417,0,-0.5199969929565964,31,-0.014155203816948935
ROBOT_MOPPING,PANEL_2X2,robot,panel,120,-0.01659218548947716,0,-0.3331074402146465,120,-0.01813403955853421
ROBOT_MOPPING,PANEL_2X4,robot,panel,85,0.016998673906719195,0,0.30452598600596215,0,0.017388080505557724
ROBOT_MOPPING,PANEL_4X4,robot,panel,45,0.01644789240082891,0,0.41300664762112954,18,0.01641997712852659
ROBOT_MOPPING,PEBBLES_L,robot,pebbles,22,0.013854768501098971,0,0.12709954995488948,50,-0.019367117544583007
ROBOT_MOPPING,PEBBLES_M,robot,pebbles,120,0.013897353286310905,0,0.17700957882582377,95,0.013679023915397168
ROBOT_MOPPING,PEBBLES_S,robot,pebbles,42,0.01477994482565031,200,0.021976607742715943,85,0.014037793500311903
ROBOT_MOPPING,PEBBLES_XL,robot,pebbles,31,-0.012117335090401431,0,-0.09139266880227088,50,0.018210874657664453
ROBOT_MOPPING,PEBBLES_XS,robot,pebbles,105,-0.013239849363806164,0,-0.31350885370673426,105,-0.014362762384694527
ROBOT_MOPPING,ROBOT_DISHES,robot,robot,42,-0.012244440337962478,0,-0.41142196073421067,35,0.01597558322805233
ROBOT_MOPPING,ROBOT_IRONING,robot,robot,3,0.013461059598512126,0,-0.25011653422987035,90,0.013200726670434032
ROBOT_MOPPING,ROBOT_LAUNDRY,robot,robot,8,0.01613015209583582,0,-0.3702621255671825,12,0.017184675414127076
ROBOT_MOPPING,ROBOT_VACUUMING,robot,robot,17,-0.019340207265613835,0,-0.18770730028180474,29,0.01702299709572899
ROBOT_MOPPING,SLEEP_POD_COTTON,robot,sleep_pod,7,0.01668706684892732,0,0.6490742694806612,20,0.016808106837019332
ROBOT_MOPPING,SLEEP_POD_LAMB_WOOL,robot,sleep_pod,35,-0.01774259692203966,0,0.09152415438750006,13,-0.013722757745678993
ROBOT_MOPPING,SLEEP_POD_NYLON,robot,sleep_pod,39,-0.017043193471059318,0,-0.04986775286328523,125,-0.016622726083742104
ROBOT_MOPPING,SLEEP_POD_POLYESTER,robot,sleep_pod,16,-0.015332587539622475,0,0.5012770126121039,16,-0.01368879079083697
ROBOT_MOPPING,SLEEP_POD_SUEDE,robot,sleep_pod,38,-0.01405954042097625,0,0.32718236929643346,60,0.012651287058612971
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,robot,snackpack,30,-0.01538484754154954,31,-0.4173277637072165,12,-0.014809073821993377
ROBOT_MOPPING,SNACKPACK_PISTACHIO,robot,snackpack,135,-0.014826414250716324,200,-0.11680243168511091,200,0.015266452154407329
ROBOT_MOPPING,SNACKPACK_RASPBERRY,robot,snackpack,0,0.024382227369581164,0,-0.07200988542230606,200,-0.015658065383493257
ROBOT_MOPPING,SNACKPACK_STRAWBERRY,robot,snackpack,135,-0.011818869731494873,0,0.10645317993969079,200,0.013659100824649642
ROBOT_MOPPING,SNACKPACK_VANILLA,robot,snackpack,30,0.01868537733121215,30,0.37101314254144757,12,0.017453266200262937
ROBOT_MOPPING,TRANSLATOR_ASTRO_BLACK,robot,translator,6,0.014187895075566975,0,-0.053589331726482024,120,-0.01534714433556332
ROBOT_MOPPING,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,155,0.012223008300279828,0,-0.07197333682355918,155,0.014326668528705538
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,robot,translator,29,-0.014084582434561807,0,0.37186048730464566,37,-0.017023559931256763
ROBOT_MOPPING,TRANSLATOR_SPACE_GRAY,robot,translator,185,-0.015897699575746684,0,0.2627958308710387,9,-0.02014283493822972
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,robot,translator,32,-0.013192984191102895,0,-0.054828799959518594,29,0.015868411038659148
ROBOT_MOPPING,UV_VISOR_AMBER,robot,uv_visor,5,-0.014906543223365721,0,-0.40901905538042965,125,-0.015253057884951423
ROBOT_MOPPING,UV_VISOR_MAGENTA,robot,uv_visor,45,-0.011454156047219985,70,0.40272218333886944,11,-0.015117938765650684
ROBOT_MOPPING,UV_VISOR_ORANGE,robot,uv_visor,11,-0.015607638739498943,200,0.05937021579731858,200,-0.021158226231453896
ROBOT_MOPPING,UV_VISOR_RED,robot,uv_visor,135,-0.01693621792990384,200,-0.2504897099045505,145,0.01607883094103861
ROBOT_MOPPING,UV_VISOR_YELLOW,robot,uv_visor,6,0.015229095172052301,0,0.36308384457591636,11,0.011406002469766289
ROBOT_VACUUMING,GALAXY_SOUNDS_BLACK_HOLES,robot,galaxy_sounds,150,-0.016926915209751436,0,-0.093102387652377,185,0.016025740970584176
ROBOT_VACUUMING,GALAXY_SOUNDS_DARK_MATTER,robot,galaxy_sounds,9,0.014524835547556783,0,-0.027353112058696682,85,-0.016085227859650244
ROBOT_VACUUMING,GALAXY_SOUNDS_PLANETARY_RINGS,robot,galaxy_sounds,26,-0.017083748230267207,200,-0.2671052090012875,48,-0.018673340781475138
ROBOT_VACUUMING,GALAXY_SOUNDS_SOLAR_FLAMES,robot,galaxy_sounds,145,0.01340741702888477,165,0.31184293105878275,170,0.014896375796583117
ROBOT_VACUUMING,GALAXY_SOUNDS_SOLAR_WINDS,robot,galaxy_sounds,40,0.016843530847129088,0,-0.4075083501104721,9,-0.01514793562001536
ROBOT_VACUUMING,MICROCHIP_CIRCLE,robot,microchip,21,0.012135514471108971,0,0.06828095879784836,21,0.01587068345965875
ROBOT_VACUUMING,MICROCHIP_OVAL,robot,microchip,39,0.012828034781999858,0,0.3384941267423647,47,0.013843059232685348
ROBOT_VACUUMING,MICROCHIP_RECTANGLE,robot,microchip,105,-0.015889266462168244,200,-0.031020000773105866,95,0.012209928950679303
ROBOT_VACUUMING,MICROCHIP_SQUARE,robot,microchip,14,-0.014584649720481077,0,-0.026747568579604735,18,-0.015561186139387817
ROBOT_VACUUMING,MICROCHIP_TRIANGLE,robot,microchip,75,0.014796483132688361,0,0.28880712632146116,6,-0.01292662005729578
ROBOT_VACUUMING,OXYGEN_SHAKE_CHOCOLATE,robot,oxygen_shake,29,-0.014266316211950006,200,-0.19482950789681516,9,-0.01770422410156365
ROBOT_VACUUMING,OXYGEN_SHAKE_EVENING_BREATH,robot,oxygen_shake,23,-0.012974236784724738,0,-0.24768435353726245,7,0.021087391296827462
ROBOT_VACUUMING,OXYGEN_SHAKE_GARLIC,robot,oxygen_shake,13,0.01303795920470728,200,0.06359411210497679,45,0.015240220738301105
ROBOT_VACUUMING,OXYGEN_SHAKE_MINT,robot,oxygen_shake,44,0.01503525716430175,0,-0.09863527398836064,44,0.017229860339601454
ROBOT_VACUUMING,OXYGEN_SHAKE_MORNING_BREATH,robot,oxygen_shake,43,-0.01203132327182477,175,0.2787555817102962,160,0.015595769243270052
ROBOT_VACUUMING,PANEL_1X2,robot,panel,16,0.012246117886590224,195,-0.41101370877385324,22,-0.02222730653389132
ROBOT_VACUUMING,PANEL_1X4,robot,panel,1,-0.01814824365622877,200,0.24503492039033417,19,0.011273872786850575
ROBOT_VACUUMING,PANEL_2X2,robot,panel,10,-0.015223897281605192,200,0.03474499107576118,24,0.01952154841864825
ROBOT_VACUUMING,PANEL_2X4,robot,panel,27,-0.014732305254371756,1,-0.3493181237776004,120,-0.01608090338694079
ROBOT_VACUUMING,PANEL_4X4,robot,panel,190,-0.013099528879998509,0,-0.1418787979280899,165,0.013816318376671645
ROBOT_VACUUMING,PEBBLES_L,robot,pebbles,65,0.015839478546444154,0,-0.06611010157595737,90,0.018110459719940155
ROBOT_VACUUMING,PEBBLES_M,robot,pebbles,90,0.015588704333083445,0,-0.1320507898059932,6,0.013304512742188995
ROBOT_VACUUMING,PEBBLES_S,robot,pebbles,2,0.013981628569833218,0,0.11179839786432777,49,-0.018940596013776744
ROBOT_VACUUMING,PEBBLES_XL,robot,pebbles,90,-0.014135769865939141,200,-0.04197918574135817,49,0.015292975670828405
ROBOT_VACUUMING,PEBBLES_XS,robot,pebbles,75,-0.012094673731670044,0,0.2543819496253134,5,-0.01392328578947294
ROBOT_VACUUMING,ROBOT_DISHES,robot,robot,24,-0.0184279953585078,200,0.11670102180663745,24,-0.012402816560258503
ROBOT_VACUUMING,ROBOT_IRONING,robot,robot,37,0.01307238875278364,0,0.18096763763992066,150,-0.011600811083475895
ROBOT_VACUUMING,ROBOT_LAUNDRY,robot,robot,43,-0.014892337669254144,105,0.3961740251706893,115,0.015472210501312316
ROBOT_VACUUMING,ROBOT_MOPPING,robot,robot,40,0.01685818903454083,0,-0.18770730028180474,90,-0.012551141076341199
ROBOT_VACUUMING,SLEEP_POD_COTTON,robot,sleep_pod,44,0.01817040846602386,38,-0.0697535880316527,195,0.015826431241684136
ROBOT_VACUUMING,SLEEP_POD_LAMB_WOOL,robot,sleep_pod,26,0.014236471552024219,0,-0.4591913447564178,40,0.01875384242382128
ROBOT_VACUUMING,SLEEP_POD_NYLON,robot,sleep_pod,195,-0.012727863021510499,0,-0.4836718577342747,27,0.013892111689739533
ROBOT_VACUUMING,SLEEP_POD_POLYESTER,robot,sleep_pod,195,0.014898902607084286,0,-0.05897714400894891,195,0.015328212319103024
ROBOT_VACUUMING,SLEEP_POD_SUEDE,robot,sleep_pod,105,0.01555748493345481,200,-0.3034570107514028,22,-0.01646562552825323
ROBOT_VACUUMING,SNACKPACK_CHOCOLATE,robot,snackpack,27,-0.018000949106554087,200,0.28734774719589157,18,0.017452080314538196
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,robot,snackpack,0,0.013708131592406617,0,0.1781960460586732,5,0.014657373595300218
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,robot,snackpack,165,0.015065049911067186,6,-0.19401790680853295,4,-0.014800802716560502
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,robot,snackpack,110,0.012262296599063055,0,-0.011740702461762878,5,0.016152834036155046
ROBOT_VACUUMING,SNACKPACK_VANILLA,robot,snackpack,21,0.01228672114620844,200,-0.3269718646513736,27,0.01716760454168141
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,robot,translator,24,0.02047840751080171,0,0.3641180388105705,23,-0.018640551849953894
ROBOT_VACUUMING,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,140,-0.01451082655376145,0,0.2642110048783504,105,0.013719500969040845
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,robot,translator,120,0.01246801515141112,155,-0.1251537056152061,35,-0.014091045654536912
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,robot,translator,16,0.013361078461732645,0,-0.22586769635798953,6,-0.019967089567755694
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,robot,translator,105,-0.014280228721673961,0,0.05583121298417559,4,0.01577726127183384
ROBOT_VACUUMING,UV_VISOR_AMBER,robot,uv_visor,41,-0.014855871188289307,200,0.16558634652939822,41,-0.016406874250325304
ROBOT_VACUUMING,UV_VISOR_MAGENTA,robot,uv_visor,30,0.01920977625753567,200,-0.13818163848440654,30,0.018011080957268815
ROBOT_VACUUMING,UV_VISOR_ORANGE,robot,uv_visor,18,-0.013339912001752037,200,-0.13619271969343497,65,-0.013769110840042136
ROBOT_VACUUMING,UV_VISOR_RED,robot,uv_visor,17,-0.012998845073155746,0,-0.18452361229388736,165,0.01385885334947864
ROBOT_VACUUMING,UV_VISOR_YELLOW,robot,uv_visor,150,-0.015304339356997725,3,0.20122278988698375,150,-0.014754120256617214
SLEEP_POD_COTTON,GALAXY_SOUNDS_BLACK_HOLES,sleep_pod,galaxy_sounds,30,-0.014606965962961216,0,0.08674274950316234,155,0.01186639479211439
SLEEP_POD_COTTON,GALAXY_SOUNDS_DARK_MATTER,sleep_pod,galaxy_sounds,90,-0.02109537566285989,200,0.5279954251873508,41,0.01623791619441478
SLEEP_POD_COTTON,GALAXY_SOUNDS_PLANETARY_RINGS,sleep_pod,galaxy_sounds,34,0.012426554758109205,0,0.36373434131363164,11,0.012389612110346448
SLEEP_POD_COTTON,GALAXY_SOUNDS_SOLAR_FLAMES,sleep_pod,galaxy_sounds,120,0.01596920226051125,200,-0.07316796891945794,31,0.01623652894228426
SLEEP_POD_COTTON,GALAXY_SOUNDS_SOLAR_WINDS,sleep_pod,galaxy_sounds,15,-0.02042066251427021,0,0.12784203284481618,95,0.01222786104753261
SLEEP_POD_COTTON,MICROCHIP_CIRCLE,sleep_pod,microchip,43,0.014008444957315768,185,-0.5651701042675034,43,0.014452201371683399
SLEEP_POD_COTTON,MICROCHIP_OVAL,sleep_pod,microchip,19,-0.012580421351561276,190,-0.05181539095446952,15,0.015014152478076437
SLEEP_POD_COTTON,MICROCHIP_RECTANGLE,sleep_pod,microchip,70,-0.014308675674493407,200,-0.4086178067491832,95,0.01374802037878235
SLEEP_POD_COTTON,MICROCHIP_SQUARE,sleep_pod,microchip,23,-0.012704006245026241,0,0.656067236982233,55,0.01423061775333656
SLEEP_POD_COTTON,MICROCHIP_TRIANGLE,sleep_pod,microchip,155,-0.01679967294250403,200,0.1626422287152296,155,-0.014129390173788031
SLEEP_POD_COTTON,OXYGEN_SHAKE_CHOCOLATE,sleep_pod,oxygen_shake,26,0.024483182969220224,200,-0.2558073399509308,26,0.017185071677831704
SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,sleep_pod,oxygen_shake,30,-0.01507678087473672,0,-0.050282738309043985,30,-0.017076372787127096
SLEEP_POD_COTTON,OXYGEN_SHAKE_GARLIC,sleep_pod,oxygen_shake,33,0.012348298897411703,0,0.16197127301220082,4,-0.013850610778586453
SLEEP_POD_COTTON,OXYGEN_SHAKE_MINT,sleep_pod,oxygen_shake,4,0.011513134072863786,0,-0.29265568007264214,195,-0.013529806786779133
SLEEP_POD_COTTON,OXYGEN_SHAKE_MORNING_BREATH,sleep_pod,oxygen_shake,105,0.014768880207367158,200,-0.15720884959104062,37,0.016002659122748935
SLEEP_POD_COTTON,PANEL_1X2,sleep_pod,panel,0,0.015218510941131596,0,-0.17068920984246502,26,-0.013856032375485494
SLEEP_POD_COTTON,PANEL_1X4,sleep_pod,panel,24,0.01697590444285821,0,-0.3800545001209823,130,-0.01346845331497841
SLEEP_POD_COTTON,PANEL_2X2,sleep_pod,panel,17,-0.014133406007857193,0,-0.28283266349312997,55,-0.013628714396028483
SLEEP_POD_COTTON,PANEL_2X4,sleep_pod,panel,2,-0.01547186470005768,0,0.3020492300778121,170,0.01476558500298168
SLEEP_POD_COTTON,PANEL_4X4,sleep_pod,panel,17,-0.015290716158891724,0,0.33987298332328014,5,-0.014386562284878652
SLEEP_POD_COTTON,PEBBLES_L,sleep_pod,pebbles,20,-0.015330086940521402,0,0.22562400381039174,20,-0.014618961885221618
SLEEP_POD_COTTON,PEBBLES_M,sleep_pod,pebbles,47,0.013659774619565463,200,0.08160846673137727,180,-0.017130899759004503
SLEEP_POD_COTTON,PEBBLES_S,sleep_pod,pebbles,39,0.01302819112805046,0,-0.07992478373470431,41,-0.013978621561760924
SLEEP_POD_COTTON,PEBBLES_XL,sleep_pod,pebbles,45,0.017465051914543443,200,-0.07472713113363814,4,0.018265230522708707
SLEEP_POD_COTTON,PEBBLES_XS,sleep_pod,pebbles,18,-0.016079541501971398,0,-0.44742992897925227,31,0.0155050818679991
SLEEP_POD_COTTON,ROBOT_DISHES,sleep_pod,robot,140,0.019674540709624492,200,-0.20398384779278714,85,0.01454827477829918
SLEEP_POD_COTTON,ROBOT_IRONING,sleep_pod,robot,22,0.014894233116558788,0,-0.21994774303221531,5,0.015802293955770392
SLEEP_POD_COTTON,ROBOT_LAUNDRY,sleep_pod,robot,90,-0.016182468490006444,0,-0.2674483804388787,24,0.012597375237125051
SLEEP_POD_COTTON,ROBOT_MOPPING,sleep_pod,robot,41,0.018336731183480906,135,0.6560385845331038,41,0.01570166029514648
SLEEP_POD_COTTON,ROBOT_VACUUMING,sleep_pod,robot,80,-0.013965333241075866,22,-0.07022574562685881,4,-0.016867680622639502
SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,sleep_pod,sleep_pod,5,0.011087301134081212,200,-0.06531691096569599,26,0.012682736078915386
SLEEP_POD_COTTON,SLEEP_POD_NYLON,sleep_pod,sleep_pod,48,0.014210519074941032,0,-0.27840900950169983,70,-0.01576386279672895
SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,sleep_pod,sleep_pod,200,0.015629770745082146,0,0.7403788394461154,15,0.013467785821667903
SLEEP_POD_COTTON,SLEEP_POD_SUEDE,sleep_pod,sleep_pod,6,0.012698668066129673,165,0.44819745783683085,30,-0.015404915994649942
SLEEP_POD_COTTON,SNACKPACK_CHOCOLATE,sleep_pod,snackpack,0,0.014778370160698473,0,-0.3033632953277917,33,-0.015327774472075159
SLEEP_POD_COTTON,SNACKPACK_PISTACHIO,sleep_pod,snackpack,0,0.01705323711681454,195,-0.16845220836082087,1,-0.01654069442675492
SLEEP_POD_COTTON,SNACKPACK_RASPBERRY,sleep_pod,snackpack,25,-0.012295321957434322,70,-0.1836003200112685,43,-0.013378914176647333
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,sleep_pod,snackpack,20,0.01513066213537144,0,0.2917673962314747,1,-0.016897397902068668
SLEEP_POD_COTTON,SNACKPACK_VANILLA,sleep_pod,snackpack,38,-0.015101785322142102,135,0.23728634727547657,50,0.018857527809743355
SLEEP_POD_COTTON,TRANSLATOR_ASTRO_BLACK,sleep_pod,translator,125,-0.014712265535022048,0,0.05680316988600407,38,0.018431450034799342
SLEEP_POD_COTTON,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pod,translator,17,0.015439009379490673,0,0.10443772059660285,17,0.01625320195200375
SLEEP_POD_COTTON,TRANSLATOR_GRAPHITE_MIST,sleep_pod,translator,31,0.0174526680713118,200,0.2572821194064994,33,-0.014982349032115774
SLEEP_POD_COTTON,TRANSLATOR_SPACE_GRAY,sleep_pod,translator,25,0.015725424576309308,200,0.2497980909910901,33,-0.01266128131923578
SLEEP_POD_COTTON,TRANSLATOR_VOID_BLUE,sleep_pod,translator,2,-0.018245373356950468,11,0.16389585761779088,125,0.011982460254261135
SLEEP_POD_COTTON,UV_VISOR_AMBER,sleep_pod,uv_visor,115,-0.016331140268770968,0,-0.5746628797603931,175,-0.013369104802413918
SLEEP_POD_COTTON,UV_VISOR_MAGENTA,sleep_pod,uv_visor,6,-0.01429762076072017,0,0.5410977963209386,6,-0.014826406681876582
SLEEP_POD_COTTON,UV_VISOR_ORANGE,sleep_pod,uv_visor,185,-0.013368324939609865,0,0.0644332723120727,8,0.01559500584337079
SLEEP_POD_COTTON,UV_VISOR_RED,sleep_pod,uv_visor,26,-0.019711396120553084,200,-0.17865164965954705,26,-0.01651125554575347
SLEEP_POD_COTTON,UV_VISOR_YELLOW,sleep_pod,uv_visor,115,-0.013700017599058652,0,0.5668688128542018,8,0.014778769989707967
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_BLACK_HOLES,sleep_pod,galaxy_sounds,25,-0.013264477483977277,0,0.11427260811682112,31,0.01160729030766477
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_DARK_MATTER,sleep_pod,galaxy_sounds,20,-0.014636146205381706,200,-0.2682046347663432,20,-0.017382638943376837
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_PLANETARY_RINGS,sleep_pod,galaxy_sounds,85,0.015100379644933935,200,0.18353761881318897,165,-0.018974078819725963
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_SOLAR_FLAMES,sleep_pod,galaxy_sounds,21,-0.014946694805322736,200,-0.07492775639316755,45,-0.01670167272619751
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_SOLAR_WINDS,sleep_pod,galaxy_sounds,6,-0.013168849012850065,200,0.3582522287023486,6,-0.013619518486202417
SLEEP_POD_LAMB_WOOL,MICROCHIP_CIRCLE,sleep_pod,microchip,21,-0.019299071400225565,11,-0.016386665103527747,20,-0.015211635598464808
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,sleep_pod,microchip,2,0.014546995676034577,0,-0.4075545122462782,90,0.018879330004850387
SLEEP_POD_LAMB_WOOL,MICROCHIP_RECTANGLE,sleep_pod,microchip,180,-0.012526811893043555,200,0.162637542711899,38,0.014707397331031638
SLEEP_POD_LAMB_WOOL,MICROCHIP_SQUARE,sleep_pod,microchip,31,0.014406432975594725,0,0.12114950117846952,90,0.015014006467139246
SLEEP_POD_LAMB_WOOL,MICROCHIP_TRIANGLE,sleep_pod,microchip,27,-0.01522859666585726,0,-0.3484665709673991,49,-0.013855310526079587
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_CHOCOLATE,sleep_pod,oxygen_shake,85,0.015048561089637485,200,0.14646543645103413,36,0.013003969478670671
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_EVENING_BREATH,sleep_pod,oxygen_shake,18,-0.01616384425752081,200,0.19847974158326678,18,-0.013017355473840428
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_GARLIC,sleep_pod,oxygen_shake,105,-0.01948173013016931,0,0.08978751965789918,23,-0.013105227637529986
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MINT,sleep_pod,oxygen_shake,41,0.010481315003381944,0,-0.032802613245779245,48,-0.014881411111931602
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MORNING_BREATH,sleep_pod,oxygen_shake,8,-0.018180488026926917,0,-0.17426651341106605,8,-0.015261928018764597
